"country_region_code","country_region","sub_country","sub_region_1","sub_region_2","iso_3166_2_code","census_fips_code","date","weekday","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-04-26,"Sunday",-80,-37,5,-56,-41,NA
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-04-27,"Monday",-70,-27,NA,-61,-62,26
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-04-28,"Tuesday",-77,-34,-49,-69,-63,26
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-04-29,"Wednesday",-73,-26,-18,-65,-63,28
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-04-30,"Thursday",-77,-27,-30,-65,-63,28
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-01,"Friday",-75,-24,-1,-60,-61,27
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-02,"Saturday",-78,-30,-8,-54,-44,NA
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-03,"Sunday",-80,-38,-24,-58,-41,NA
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-04,"Monday",-70,-26,NA,-57,-61,25
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-05,"Tuesday",-68,-24,NA,-57,-61,25
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-06,"Wednesday",-67,-19,NA,-54,-60,26
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-07,"Thursday",-65,-11,42,-54,-61,25
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-08,"Friday",-74,-25,NA,-59,-77,31
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-09,"Saturday",-78,-28,9,-52,-44,NA
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-10,"Sunday",-83,-40,-54,-65,-39,NA
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-11,"Monday",-68,-23,5,-59,-59,25
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-12,"Tuesday",-67,-21,NA,-59,-58,25
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-13,"Wednesday",-67,-21,NA,-57,-58,25
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-14,"Thursday",-67,-19,NA,-51,-57,23
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-15,"Friday",-67,-18,NA,-49,-57,24
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-16,"Saturday",-73,-24,27,-47,-37,15
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-17,"Sunday",-71,-26,58,-42,-30,NA
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-18,"Monday",-58,-16,NA,-47,-56,22
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-19,"Tuesday",-60,-16,NA,-52,-56,23
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-20,"Wednesday",-62,-11,NA,-49,-56,23
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-21,"Thursday",-61,-12,NA,-49,-57,23
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-22,"Friday",-63,-14,NA,-53,-55,23
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-23,"Saturday",-70,-21,-1,-54,-35,15
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-24,"Sunday",-67,-23,48,-43,-30,NA
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-25,"Monday",-61,-20,NA,-53,-78,26
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-26,"Tuesday",-57,-11,NA,-50,-56,22
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-27,"Wednesday",-57,-11,NA,-47,-55,22
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-28,"Thursday",-56,-10,NA,-50,-55,22
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-29,"Friday",-59,-8,NA,-45,-53,21
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-30,"Saturday",-67,-16,69,-41,-26,12
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-05-31,"Sunday",-67,-17,70,-39,-23,NA
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-01,"Monday",-53,-11,NA,-42,-52,20
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-02,"Tuesday",-56,-14,NA,-48,-51,20
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-03,"Wednesday",-55,-15,22,-49,-51,22
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-04,"Thursday",-56,-14,33,-51,-52,22
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-05,"Friday",-60,-14,32,-52,-51,22
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-06,"Saturday",-67,-21,-30,-56,-29,14
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-07,"Sunday",-67,-24,17,-48,-22,NA
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-08,"Monday",-51,-15,NA,-49,-50,20
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-09,"Tuesday",-53,-17,NA,-51,-49,20
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-10,"Wednesday",-57,-16,-5,-57,-50,22
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-11,"Thursday",-56,-16,9,-56,-50,22
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-12,"Friday",-56,-13,NA,-50,-49,21
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-13,"Saturday",-62,-14,78,-44,-16,10
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-14,"Sunday",-60,-17,74,-43,-13,NA
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-15,"Monday",-37,-11,NA,-45,-48,18
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-16,"Tuesday",-45,-14,NA,-52,-49,19
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-17,"Wednesday",-48,-11,13,-54,-49,20
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-18,"Thursday",-46,-12,23,-54,-50,20
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-19,"Friday",-46,-7,NA,-51,-48,19
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-20,"Saturday",-52,-10,59,-42,-13,8
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-21,"Sunday",-52,-17,47,-34,-6,7
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-22,"Monday",-37,-11,NA,-41,-49,17
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-23,"Tuesday",-42,-9,NA,-48,-49,17
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-24,"Wednesday",-43,-7,NA,-50,-47,18
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-25,"Thursday",-43,-3,NA,-48,-48,18
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-26,"Friday",-44,-4,NA,-46,-47,18
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-27,"Saturday",-53,-16,-12,-51,-21,11
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-28,"Sunday",-50,-16,33,-47,-11,NA
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-29,"Monday",-38,-14,NA,-50,-47,18
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-06-30,"Tuesday",-40,-16,NA,-51,-47,18
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-07-01,"Wednesday",-42,-14,NA,-51,-47,18
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-07-02,"Thursday",-41,-12,24,-51,-47,18
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-07-03,"Friday",-44,-12,35,-46,-46,18
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-07-04,"Saturday",-48,-17,12,-42,-14,8
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-07-05,"Sunday",-46,-22,41,-40,-7,6
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-07-06,"Monday",-33,-15,NA,-45,-47,16
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-07-07,"Tuesday",-35,-18,NA,-48,-47,16
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-07-08,"Wednesday",-39,-17,NA,-51,-46,17
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-07-09,"Thursday",-40,-16,4,-51,-46,17
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-07-10,"Friday",-39,-13,NA,-40,-45,15
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-07-11,"Saturday",-45,-18,40,-37,-10,6
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-07-12,"Sunday",-43,-20,68,-37,-6,4
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-07-13,"Monday",-32,-17,NA,-43,-46,15
"GB","United Kingdom","England","Bedford","","GB-BDF",NA,2020-07-14,"Tuesday",-32,-17,NA,-46,-46,15
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-02-15,"Saturday",-11,-7,NA,-20,-3,2
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-02-16,"Sunday",-2,-3,NA,-2,4,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-02-17,"Monday",4,0,NA,-1,-16,3
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-02-18,"Tuesday",10,-1,NA,-12,-16,3
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-02-19,"Wednesday",-2,-3,NA,-10,-16,3
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-02-20,"Thursday",3,-2,NA,-11,-18,4
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-02-21,"Friday",-4,-6,NA,-11,-19,4
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-02-22,"Saturday",-3,0,NA,-8,0,0
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-02-23,"Sunday",-4,1,NA,-5,-1,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-02-24,"Monday",-5,-1,NA,1,-2,1
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-02-25,"Tuesday",-4,8,NA,-2,0,1
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-02-26,"Wednesday",13,0,NA,-1,0,1
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-02-27,"Thursday",1,2,NA,-2,1,1
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-02-28,"Friday",0,3,NA,2,0,1
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-02-29,"Saturday",15,0,NA,0,3,0
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-01,"Sunday",6,8,NA,5,2,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-02,"Monday",5,3,NA,2,2,0
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-03,"Tuesday",4,0,NA,-4,1,1
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-04,"Wednesday",4,6,NA,0,1,0
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-05,"Thursday",7,1,NA,3,2,0
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-06,"Friday",7,5,NA,1,3,0
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-07,"Saturday",-2,1,NA,0,5,-1
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-08,"Sunday",4,7,NA,10,6,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-09,"Monday",0,0,NA,-3,2,0
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-10,"Tuesday",-1,2,NA,-3,1,1
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-11,"Wednesday",-3,6,NA,-4,3,1
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-12,"Thursday",0,10,NA,0,2,1
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-13,"Friday",-2,13,NA,1,0,1
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-14,"Saturday",-9,12,NA,-12,1,1
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-15,"Sunday",-5,15,NA,-2,1,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-16,"Monday",-2,25,NA,-6,-2,2
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-17,"Tuesday",-9,26,NA,-18,-6,4
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-18,"Wednesday",-18,29,NA,-25,-12,6
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-19,"Thursday",-11,32,NA,-18,-15,7
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-20,"Friday",-19,14,NA,-20,-18,9
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-21,"Saturday",-44,4,NA,-29,-18,9
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-22,"Sunday",-51,-7,NA,-17,-19,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-23,"Monday",-40,-4,NA,-34,-34,14
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-24,"Tuesday",-70,-19,NA,-63,-47,20
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-25,"Wednesday",-74,-22,NA,-64,-55,23
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-26,"Thursday",-73,-24,NA,-64,-58,24
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-27,"Friday",-75,-28,NA,-66,-59,25
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-28,"Saturday",-83,-37,NA,-74,-52,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-29,"Sunday",-85,-42,NA,-71,-50,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-30,"Monday",-76,-31,NA,-71,-62,24
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-03-31,"Tuesday",-74,-28,NA,-67,-63,25
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-01,"Wednesday",-76,-32,NA,-71,-63,25
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-02,"Thursday",-77,-31,NA,-73,-63,26
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-03,"Friday",-77,-29,NA,-69,-63,26
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-04,"Saturday",-82,-37,NA,-69,-52,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-05,"Sunday",-81,-37,NA,-66,-46,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-06,"Monday",-72,-27,NA,-66,-63,24
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-07,"Tuesday",-71,-24,NA,-63,-63,24
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-08,"Wednesday",-71,-23,NA,-66,-62,24
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-09,"Thursday",-69,-20,NA,-65,-64,24
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-10,"Friday",-78,-34,NA,-71,-78,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-11,"Saturday",-80,-30,NA,-62,-52,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-12,"Sunday",-84,-62,NA,-63,-50,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-13,"Monday",-77,-35,NA,-72,-80,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-14,"Tuesday",-67,-22,NA,-61,-62,24
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-15,"Wednesday",-69,-23,NA,-61,-61,24
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-16,"Thursday",-69,-23,NA,-63,-61,24
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-17,"Friday",-72,-26,NA,-62,-62,25
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-18,"Saturday",-80,-35,NA,-67,-46,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-19,"Sunday",-77,-33,NA,-54,-38,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-20,"Monday",-66,-27,NA,-59,-59,22
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-21,"Tuesday",-67,-25,NA,-58,-59,23
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-22,"Wednesday",-68,-23,NA,-57,-57,23
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-23,"Thursday",-66,-22,NA,-58,-58,23
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-24,"Friday",-70,-24,NA,-55,-60,24
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-25,"Saturday",-77,-29,NA,-59,-46,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-26,"Sunday",-76,-31,NA,-54,-41,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-27,"Monday",-65,-25,NA,-54,-57,22
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-28,"Tuesday",-69,-27,NA,-61,-58,21
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-29,"Wednesday",-71,-29,NA,-62,-58,24
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-04-30,"Thursday",-72,-26,-42,-64,-58,24
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-01,"Friday",-73,-26,NA,-59,-58,25
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-02,"Saturday",-78,-29,NA,-56,-43,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-03,"Sunday",-76,-28,NA,-49,-35,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-04,"Monday",-66,-26,NA,-58,-56,21
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-05,"Tuesday",-66,-21,NA,-55,-56,22
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-06,"Wednesday",-68,-19,NA,-53,-55,22
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-07,"Thursday",-63,-13,NA,-53,-56,22
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-08,"Friday",-75,-27,NA,-64,-73,27
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-09,"Saturday",-77,-27,NA,-52,-43,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-10,"Sunday",-78,-26,NA,-60,-35,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-11,"Monday",-64,-21,NA,-53,-54,21
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-12,"Tuesday",-66,-20,NA,-56,-53,22
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-13,"Wednesday",-66,-20,NA,-49,-53,21
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-14,"Thursday",-63,-18,NA,-49,-53,20
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-15,"Friday",-66,-21,NA,-51,-54,22
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-16,"Saturday",-71,-24,NA,-48,-37,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-17,"Sunday",-70,-15,NA,-42,-30,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-18,"Monday",-62,-23,NA,-52,-52,20
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-19,"Tuesday",-62,-19,NA,-51,-52,20
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-20,"Wednesday",-59,-13,NA,-45,-51,20
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-21,"Thursday",-57,-13,NA,-48,-52,20
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-22,"Friday",-62,-15,NA,-49,-53,21
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-23,"Saturday",-68,-18,NA,-51,-37,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-24,"Sunday",-69,-22,NA,-37,-28,NA
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-25,"Monday",-61,-26,NA,-42,-75,22
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-26,"Tuesday",-53,-15,NA,-48,-51,19
"GB","United Kingdom","England","Blackburn with Darwen","","GB-BBD",NA,2020-05-27,"Wednesday",-55,-16,NA,-41,-49,18
